well	conc	temp	fluorescence
3	5.00E-05	64.86101	19803.44238
3	5.00E-05	65.12453	19857.93506
3	5.00E-05	65.38805	19956.33252
3	5.00E-05	65.65157	20054.84277
3	5.00E-05	65.91508	20013.30664
3	5.00E-05	66.1786	20075.4209
3	5.00E-05	66.44212	20094.73145
3	5.00E-05	66.70563	20226.18994
3	5.00E-05	66.96915	20120.75196
3	5.00E-05	67.23267	20275.04541
3	5.00E-05	67.49619	20263.22705
3	5.00E-05	67.7597	20261.37256
3	5.00E-05	68.02322	20425.63965
3	5.00E-05	68.28674	20266.00635
3	5.00E-05	68.55026	20467.82129
3	5.00E-05	68.81377	20382.01318
3	5.00E-05	69.07729	20424.72901
3	5.00E-05	69.34081	20469.32227
3	5.00E-05	69.60432	20470.45801
3	5.00E-05	69.86784	20480.5957
3	5.00E-05	70.13136	20601.89893
3	5.00E-05	70.39488	20579.14502
3	5.00E-05	70.6584	20579.21045
3	5.00E-05	70.92192	20628.92725
3	5.00E-05	71.18544	20521.72266
3	5.00E-05	71.44895	20602.99024
3	5.00E-05	71.71247	20698.27881
3	5.00E-05	71.97599	20598.80957
3	5.00E-05	72.2395	20555.15283
3	5.00E-05	72.50302	20553.57324
3	5.00E-05	72.76654	20518.52002
3	5.00E-05	73.03006	20507.98682
3	5.00E-05	73.29358	20599.87403
3	5.00E-05	73.5571	20475.99414
3	5.00E-05	73.82062	20483.85547
3	5.00E-05	74.08413	20547.10791
3	5.00E-05	74.34765	20501.08496
3	5.00E-05	74.61117	20481.13721
3	5.00E-05	74.87468	20460.23242
3	5.00E-05	75.1382	20492.46387
3	5.00E-05	75.40172	20366.6045
3	5.00E-05	75.66524	20331.4834
3	5.00E-05	75.92876	20431.91992
3	5.00E-05	76.19228	20294.01856
3	5.00E-05	76.4558	20425.53906
3	5.00E-05	76.71931	20352.08594
3	5.00E-05	76.98283	20345.91602
3	5.00E-05	77.24635	20252.93506
3	5.00E-05	77.50986	20352.70947
3	5.00E-05	77.77338	20294.69092
3	5.00E-05	78.0369	20289.09034
3	5.00E-05	78.30042	20254.49414
3	5.00E-05	78.56393	20186.66455
3	5.00E-05	78.82745	20122.72168
3	5.00E-05	79.09097	20152.39551
3	5.00E-05	79.35449	20150.5083
3	5.00E-05	79.618	19995.70703
3	5.00E-05	79.88152	20023.29444
3	5.00E-05	80.14503	19921.7461
3	5.00E-05	80.40856	19814.25635
3	5.00E-05	80.67207	19672.81348
3	5.00E-05	80.93559	19703.36914
3	5.00E-05	81.19911	19682.56494
3	5.00E-05	81.46263	19523.16309
3	5.00E-05	81.72615	19504.71875
3	5.00E-05	81.98966	19428.4751
3	5.00E-05	82.25318	19289.83448
3	5.00E-05	82.5167	19260.65479
3	5.00E-05	82.78022	19265.37744
3	5.00E-05	83.04374	19134.05078
3	5.00E-05	83.30725	19001.77344
3	5.00E-05	83.57077	18838.47314
3	5.00E-05	83.83429	18840.8418
3	5.00E-05	84.09781	18781.34326
3	5.00E-05	84.36133	18706.77539
3	5.00E-05	84.62484	18606.45557
3	5.00E-05	84.88836	18454.05713
3	5.00E-05	85.15188	18352.11133
3	5.00E-05	85.4154	18208.51123
3	5.00E-05	85.67892	18097.60108
3	5.00E-05	85.94243	18090.22314
3	5.00E-05	86.20595	17979.00782
3	5.00E-05	86.46947	17937.87549
3	5.00E-05	86.73299	17796.82715
3	5.00E-05	86.99651	17635.4419
3	5.00E-05	87.26002	17512.14551
3	5.00E-05	87.52354	17453.54151
3	5.00E-05	87.78706	17221.17309
3	5.00E-05	88.05058	17117.55542
3	5.00E-05	88.31409	17081.43237
3	5.00E-05	88.57761	17042.50415
3	5.00E-05	88.84113	16815.29468
3	5.00E-05	89.10464	16696.82495
3	5.00E-05	89.36816	16549.40381
3	5.00E-05	89.63168	16522.15064
3	5.00E-05	89.8952	16453.323
3	5.00E-05	90.15871	16337.45899
